id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|Who wrote the poem The Prologue?|Anne Bradstreet|Phillis Wheatley|Emily Dickinson|Sylvia Plath|Anne Bradstreet|MJC-5_U4_T4.1|30
2|In what year was Anne Bradstreet's first poetry collection, including The Prologue, published?|1620|1650|1688|1700|1650|MJC-5_U4_T4.1|30
3|What was the title of Anne Bradstreet's published collection of poetry?|Leaves of Grass|The Tenth Muse Lately Sprung Up in America|Poems on Various Subjects|Voices of the Night|The Tenth Muse Lately Sprung Up in America|MJC-5_U4_T4.1|30
4|What overall topic does The Prologue address in its opening stanzas?|The beauty of nature|The speaker's inability to write high epic poetry like men|A religious sermon on salvation|A celebration of American independence|The speaker's inability to write high epic poetry like men|MJC-5_U4_T4.1|30
5|Which major historical epic poet is referenced by Bradstreet as superior in stanza 1?|Homer|Virgil|Bartas (Guillaume de Salluste Du Bartas)|John Milton|Bartas (Guillaume de Salluste Du Bartas)|MJC-5_U4_T4.1|30
6|What does Bradstreet state her needle fits better than?|A sword|A pen|A paintbrush|A crown|A pen|MJC-5_U4_T4.1|30
7|According to critics mentioned in the poem, what should a woman's hand be holding instead of a pen?|A book|A needle|A weapon|A flower|A needle|MJC-5_U4_T4.1|30
8|What line structure and meter is primarily used in The Prologue?|Free verse|Iambic pentameter with ABABCC rhyme scheme|Blank verse|Ballad meter|Iambic pentameter with ABABCC rhyme scheme|MJC-5_U4_T4.1|30
9|How many stanzas make up the poem The Prologue?|Six|Eight|Ten|Twelve|Eight|MJC-5_U4_T4.1|30
10|What ancient Greek figures does Bradstreet invoke to argue that women are capable of art and wisdom?|The Fates|The Nine Muses|The Sirens|The Harpies|The Nine Muses|MJC-5_U4_T4.1|30
11|How does Bradstreet describe her own poetic talent in comparison to male poets?|As equal in power|As simple, humble, and defective|As divine and prophetic|As far superior|As simple, humble, and defective|MJC-5_U4_T4.1|30
12|What do critics say if a woman writes a good poem, according to Bradstreet?|She copied it or it was sheer chance|She should be crowned poet laureate|She is an inspiration to all|She studied at university|She copied it or it was sheer chance|MJC-5_U4_T4.1|30
13|What religious and cultural group did Anne Bradstreet belong to?|Quakers|Puritans|Catholics|Anglicans|Puritans|MJC-5_U4_T4.1|30
14|Where was Anne Bradstreet born before immigrating to Massachusetts?|England|Ireland|Scotland|Holland|England|MJC-5_U4_T4.1|30
15|What does Bradstreet ask male critics to grant female writers at the end of the poem?|Equal pay|Total dominance|Small recognition or a humble thyme wreath|Public political office|Small recognition or a humble thyme wreath|MJC-5_U4_T4.1|30
16|What crown or wreath does Bradstreet contrast with the bay (laurel) crown of male poets?|A crown of thorns|A wreath of thyme or parsley|A golden tiara|A wreath of roses|A wreath of thyme or parsley|MJC-5_U4_T4.1|30
17|How does Bradstreet use irony in The Prologue?|By praising men while demonstrating high poetic skill herself|By claiming to hate poetry|By attacking the church|By writing in prose instead of verse|By praising men while demonstrating high poetic skill herself|MJC-5_U4_T4.1|30
18|What physical defect or limitation does the speaker compare her verse to?|A broken wing|A stammering tongue or broken strings|A limping foot|Blindness|A stammering tongue or broken strings|MJC-5_U4_T4.1|30
19|What is the main subject matter that Bradstreet claims she will leave to grand historians and male poets?|Love and romance|Wars, captains, kings, and state affairs|Household duties|Gardening and nature|Wars, captains, kings, and state affairs|MJC-5_U4_T4.1|30
20|What tone does the poet adopt throughout The Prologue?|Fierce and aggressive|Mock-humble, sarcastic, and self-deprecating|Joyful and careless|Melancholy and hopeless|Mock-humble, sarcastic, and self-deprecating|MJC-5_U4_T4.1|30
21|What argument does Bradstreet make about the Nine Muses being female?|Poetry was invented by women, so women should be allowed to write|Muses are mythological and dangerous|Muses only inspire male poets|Muses are inferior to gods|Poetry was invented by women, so women should be allowed to write|MJC-5_U4_T4.1|30
22|How does the speaker respond to the idea that women cannot write poetry?|She gives up writing completely|She writes a poem defending a woman's right to write|She moves back to England|She sues her critics|She writes a poem defending a woman's right to write|MJC-5_U4_T4.1|30
23|What element of Puritans' social expectations for women is highlighted in the poem?|Women should run businesses|Women belong in domestic roles and sewing rather than intellect|Women should be political leaders|Women should lead church services|Women belong in domestic roles and sewing rather than intellect|MJC-5_U4_T4.1|30
24|What does Bradstreet mean by "my foolish, broken, blemished Muse"?|Her poem is physically damaged|She uses self-effacing language to cushion her radical feminist statement|She forgot how to write|Her muse abandoned her|She uses self-effacing language to cushion her radical feminist statement|MJC-5_U4_T4.1|30
25|What reward does Bradstreet ask for her poetry from male readers?|To replace male poets|To receive silent acknowledgment or small praise|To earn high profits|To get a monument built|To receive silent acknowledgment or small praise|MJC-5_U4_T4.1|30
26|Which literary device is central to Bradstreet's reference to Bartas and the Muses?|Alliteration|Allusion|Onomatopoeia|Hyperbole|Allusion|MJC-5_U4_T4.1|30
27|What does Bradstreet claim cannot fix a naturally weak mind?|Hard work and art|Religion|Wealth|Age|Hard work and art|MJC-5_U4_T4.1|30
28|In stanza 5, what insult does Bradstreet anticipate from male critics?|That she is illiterate|That her writing is a stolen art or chance success|That she is too old|That her grammar is bad|That her writing is a stolen art or chance success|MJC-5_U4_T4.1|30
29|What metaphor does Bradstreet use for a schoolboy who cannot excel?|A broken sword|An unrefined ore|A dull brain that art cannot mend|A fading flower|A dull brain that art cannot mend|MJC-5_U4_T4.1|30
30|What relationship does Bradstreet propose between male and female achievements?|Women should rule over men|Men have precedence and excel, but women should also have a small place|Men and women are identical in every physical strength|Women should write only in secret|Men have precedence and excel, but women should also have a small place|MJC-5_U3_T4.1|30
31|What is the significance of the title The Prologue?|It introduces her larger collection of poems|It is a prologue to a theatrical play|It is a preamble to a political document|It is a speech delivered in court|It introduces her larger collection of poems|MJC-5_U4_T4.1|30
32|Which Greek god of poetry and sun is implied through the bay laurel symbolism?|Zeus|Apollo|Hermes|Ares|Apollo|MJC-5_U4_T4.1|30
33|What contrast is drawn between "ore" and "gold" in the poem?|Bradstreet compares her simple poetry to unrefined ore and male poetry to refined gold|She prefers silver to gold|Gold represents money while ore represents nature|Ore is worthless and gold is evil|Bradstreet compares her simple poetry to unrefined ore and male poetry to refined gold|MJC-5_U4_T4.1|30
34|How did Bradstreet's book first get published in England without her direct knowledge?|She sold it to a printer|Her brother-in-law John Woodbridge took the manuscript to England|It was leaked by the government|It was published after her death|Her brother-in-law John Woodbridge took the manuscript to England|MJC-5_U4_T4.1|30
35|What underlying motivation drives Bradstreet's argument in The Prologue?|Financial greed|Asserting woman's intellectual capacity in a patriarchal society|Promoting war|Attacking Greek mythology|Asserting woman's intellectual capacity in a patriarchal society|MJC-5_U4_T4.1|30
36|What is the rhyme scheme of each 6-line stanza in The Prologue?|AABBCC|ABABCC|ABCABC|AAAAAA|ABABCC|MJC-5_U4_T4.1|30
