id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|What is the correct IPA phonemic transcription for the word "cat"?|/kæt/|/kət/|/kɑːt/|/ket/|/kæt/|MJC-6_U4_T4.3|30
2|What is the correct IPA phonemic transcription for the word "pen"?|/pæn/|/pen/|/pɪn/|/pən/|/pen/|MJC-6_U4_T4.3|30
3|What is the correct IPA phonemic transcription for the word "sit"?|/siːt/|/sɪt/|/set/|/sæt/|/sɪt/|MJC-6_U4_T4.3|30
4|What is the correct IPA phonemic transcription for the word "seat"?|/sɪt/|/siːt/|/set/|/sæt/|/siːt/|MJC-6_U4_T4.3|30
5|What is the correct IPA phonemic transcription for the word "dog"?|/dɔːɡ/|/dɒɡ/|/dʌɡ/|/dʊɡ/|/dɒɡ/|MJC-6_U4_T4.3|30
6|What is the correct IPA phonemic transcription for the word "cup"?|/kæp/|/kɒp/|/kʌp/|/kʊp/|/kʌp/|MJC-6_U4_T4.3|30
7|What is the correct IPA phonemic transcription for the word "book"?|/buːk/|/bʊk/|/bɒk/|/bʌk/|/bʊk/|MJC-6_U4_T4.3|30
8|What is the correct IPA phonemic transcription for the word "food"?|/fʊd/|/fuːd/|/fɒd/|/fʌd/|/fuːd/|MJC-6_U4_T4.3|30
9|What is the correct IPA phonemic transcription for the word "about"?|/əˈbaʊt/|/aˈbəʊt/|/əˈbɔːt/|/eˈbaʊt/|/əˈbaʊt/|MJC-6_U4_T4.3|30
10|What is the correct IPA phonemic transcription for the word "thin"?|/ðɪn/|/θɪn/|/tɪn/|/sɪn/|/θɪn/|MJC-6_U4_T4.3|30
11|What is the correct IPA phonemic transcription for the word "this"?|/θɪs/|/ðɪs/|/dɪs/|/zɪs/|/ðɪs/|MJC-6_U4_T4.3|30
12|What is the correct IPA phonemic transcription for the word "ship"?|/sɪp/|/ʃɪp/|/tʃɪp/|/ʒɪp/|/ʃɪp/|MJC-6_U4_T4.3|30
13|What is the correct IPA phonemic transcription for the word "chip"?|/ʃɪp/|/tʃɪp/|/dʒɪp/|/kɪp/|/tʃɪp/|MJC-6_U4_T4.3|30
14|What is the correct IPA phonemic transcription for the word "jug"?|/tʃʌɡ/|/dʒʌɡ/|/ʒʌɡ/|/ɡʌɡ/|/dʒʌɡ/|MJC-6_U4_T4.3|30
15|What is the correct IPA phonemic transcription for the word "sing"?|/sɪn/|/sɪŋ/|/sɪnɡ/|/ʃɪŋ/|/sɪŋ/|MJC-6_U4_T4.3|30
16|What is the correct IPA phonemic transcription for the word "yes"?|/jes/|/jes/|/dʒes/|/iːes/|/jes/|MJC-6_U4_T4.3|30
17|What is the correct IPA phonemic transcription for the word "wet"?|/vet/|/wet/|/uːet/|/væt/|/wet/|MJC-6_U4_T4.3|30
18|What is the correct IPA phonemic transcription for the word "think"?|/θɪŋk/|/ðɪŋk/|/tɪŋk/|/θɪnk/|/θɪŋk/|MJC-6_U4_T4.3|30
19|What is the correct IPA phonemic transcription for the word "father"?|/ˈfæðə/|/ˈfɑːðə/|/ˈfɑːðər/|/ˈfʌðə/|/ˈfɑːðə/|MJC-6_U4_T4.3|30
20|What is the correct IPA phonemic transcription for the word "bird"?|/bɜːd/|/bɑːd/|/bɔːd/|/bərd/|/bɜːd/|MJC-6_U4_T4.3|30
21|What is the correct IPA phonemic transcription for the word "day"?|/daɪ/|/deɪ/|/diː/|/deə/|/deɪ/|MJC-6_U4_T4.3|30
22|What is the correct IPA phonemic transcription for the word "my"?|/meɪ/|/maɪ/|/mɔɪ/|/mɪ/|/maɪ/|MJC-6_U4_T4.3|30
23|What is the correct IPA phonemic transcription for the word "boy"?|/baɪ/|/bɔɪ/|/beɪ/|/boʊ/|/bɔɪ/|MJC-6_U4_T4.3|30
24|What is the correct IPA phonemic transcription for the word "go"?|/ɡaʊ/|/ɡəʊ/|/ɡɔː/|/ɡuː/|/ɡəʊ/|MJC-6_U4_T4.3|30
