id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|Which branch of linguistics focuses on the physical production of speech sounds using vocal organs?|Acoustic Phonetics|Articulatory Phonetics|Auditory Phonetics|Phonology|Articulatory Phonetics|MJC-6_U4_T4.1|30
2|Articulatory drills in practical phonetics are primarily designed to improve|Reading speed|Oral practice and accurate speech sound production|Spelling accuracy|Grammatical analysis|Oral practice and accurate speech sound production|MJC-6_U4_T4.1|30
3|How many pure vowel sounds (monophthongs) are practiced in standard RP English articulation drills?|8|10|12|20|12|MJC-6_U4_T4.1|30
4|Which tongue position is required when articulating the close front unrounded vowel /iː/ as in see?|Back of the tongue raised towards the soft palate|Front of the tongue raised close to the hard palate|Tongue lying flat at the bottom of the mouth|Blade of the tongue touching the alveolar ridge|Front of the tongue raised close to the hard palate|MJC-6_U4_T4.1|30
5|During the articulation drill of bilabial plosives /p/ and /b/, which speech organs make complete closure?|Upper teeth and lower lip|Upper and lower lips together|Tongue tip and alveolar ridge|Back of tongue and velum|Upper and lower lips together|MJC-6_U4_T4.1|30
6|What distinguishes the oral articulation drill of /p/ from that of /b/?|Place of articulation|Voicing and aspiration|Lip rounding|Nasal resonance|Voicing and aspiration|MJC-6_U4_T4.1|30
7|In articulating labiodental fricatives /f/ and /v/, air escapes through a narrow passage formed by|Both lips|Lower lip and upper front teeth|Tongue tip and upper teeth|Tongue blade and hard palate|Lower lip and upper front teeth|MJC-6_U4_T4.1|30
8|Which active articulator is primarily used during alveolar articulation drills for /t/, /d/, and /n/?|Lower lip|Tongue tip or blade|Back of the tongue|Uvula|Tongue tip or blade|MJC-6_U4_T4.1|30
9|What positional action of the velum (soft palate) is essential when practicing nasal consonant drills like /m/, /n/, and /ŋ/?|Velum is raised to close the nasal passage|Velum is lowered to allow air to escape through the nose|Velum vibrates against the pharynx wall|Velum remains completely motionless|Velum is lowered to allow air to escape through the nose|MJC-6_U4_T4.1|30
10|The dental fricatives /θ/ and /ð/ in thin and this are articulated by placing the tongue tip|Against the soft palate|Behind or between the upper front teeth|Against the hard palate|In contact with the lower lip|Behind or between the upper front teeth|MJC-6_U4_T4.1|30
11|Which type of airflow obstacle is created during the articulation practice of plosive consonants?|Continuous friction|Total obstruction followed by sudden release|Unobstructed free flow|Side leakage of air|Total obstruction followed by sudden release|MJC-6_U4_T4.1|30
12|Which speech sound practice involves an independent movement or glide from one vowel quality to another?|Monophthong drill|Diphthong drill|Plosive drill|Nasal drill|Diphthong drill|MJC-6_U4_T4.1|30
13|In articulating the velar plosives /k/ and /g/, which part of the tongue contacts the soft palate?|Tongue tip|Tongue blade|Front of tongue|Back of tongue|Back of tongue|MJC-6_U4_T4.1|30
14|What is the lip posture required during the production of close back vowels like /uː/ in shoes?|Fully spread|Neutral|Distinctly rounded|Wide open|Distinctly rounded|MJC-6_U4_T4.1|30
15|Which term describes the burst of air released after the silent phase in voiceless plosives like /p/, /t/, /k/?|Nasalization|Aspiration|Frication|Voicing|Aspiration|MJC-6_U4_T4.1|30
16|During the oral practice of the lateral approximant /l/, air escapes|Through the nasal cavity|Over the sides of the tongue|Through a tight central groove|With strong glottal friction|Over the sides of the tongue|MJC-6_U4_T4.1|30
17|Which speech organs are involved when practicing post-alveolar fricatives /ʃ/ and /ʒ/?|Tongue tip and teeth|Tongue blade and the area behind the alveolar ridge|Lower lip and upper teeth|Soft palate and uvula|Tongue blade and the area behind the alveolar ridge|MJC-6_U4_T4.1|30
18|What state must the vocal cords maintain during the articulation practice of voiceless consonants?|Vibrating rapidly|Drawn apart leaving an open glottis|Completely closed blocking air|Tightly stretched|Drawn apart leaving an open glottis|MJC-6_U4_T4.1|30
19|Which consonant drill involves a combination of a complete stop followed immediately by a slow fricative release?|Affricate drill (/tʃ/, /dʒ/)|Plosive drill (/p/, /b/)|Fricative drill (/f/, /v/)|Nasal drill (/m/, /n/)|Affricate drill (/tʃ/, /dʒ/)|MJC-6_U4_T4.1|30
20|What tongue shape is maintained when practicing central vowels like schwa /ə/?|Front raised high|Back raised high|Mid-part of tongue in a neutral position|Tongue pulled back into pharynx|Mid-part of tongue in a neutral position|MJC-6_U4_T4.1|30
