id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|समाज सेवा का प्राथमिक लक्ष्य क्या है?|आर्थिक लाभ|मानव कल्याण और समाज सुधार|राजनीतिक पद|व्यक्तिगत प्रसिद्धि|मानव कल्याण और समाज सुधार|AEC-4_U4_T4.1|30
2|सामुदायिक विकास कार्यक्रमों का मुख्य उद्देश्य क्या होता है?|समुदाय का सर्वांगीण विकास और आत्मनिर्भरता|केवल इमारतों का निर्माण|शहरीकरण|व्यक्तिगत संपत्ति बढ़ाना|समुदाय का सर्वांगीण विकास और आत्मनिर्भरता|AEC-4_U4_T4.1|30
3|एनसीसी कैडेटों द्वारा समाज सेवा के तहत कौन सी गतिविधि की जाती है?|रक्तदान शिविर|वृक्षारोपण अभियान|स्वच्छता अभियान|उपरोक्त सभी|उपरोक्त सभी|AEC-4_U4_T4.1|30
4|एनजीओ (NGO) का पूर्ण रूप क्या है?|Non-Governmental Organization|National Growth Office|New Governance Option|Non-Gain Organization|Non-Governmental Organization|AEC-4_U4_T4.1|30
5|समाज सेवा का कौन सा सिद्धांत व्यक्ति की गरिमा पर बल देता है?|व्यक्ति की गरिमा और मूल्य का सम्मान|नियंत्रण का सिद्धांत|आदेश का सिद्धांत|भेदभाव का सिद्धांत|व्यक्ति की गरिमा और मूल्य का सम्मान|AEC-4_U4_T4.1|30
6|सामुदायिक विकास का प्राथमिक घटक किसे माना जाता है?|जनभागीदारी (Public Participation)|सरकारी दबाव|विदेशी वित्तीय मदद|सैन्य नियंत्रण|जनभागीदारी (Public Participation)|AEC-4_U4_T4.1|30
7|भारत में सामाजिक कार्य का प्रमुख उद्देश्य क्या है?|सामाजिक न्याय और समानता स्थापित करना|केवल कर एकत्र करना|जातिवाद को बढ़ावा देना|केवल औद्योगिक विकास|सामाजिक न्याय और समानता स्थापित करना|AEC-4_U4_T4.1|30
8|एनसीसी कैडेटों द्वारा गोद लिए गए गाँव (Adopted Village) में क्या किया जाता है?|सतत विकास कार्य और जागरूकता|केवल परेड|सैन्य घेराबंदी|केवल खेलकूद|सतत विकास कार्य और जागरूकता|AEC-4_U4_T4.1|30
9|आपदा राहत कार्य समाज सेवा के किस क्षेत्र से संबंधित है?|पुनर्वास और आपातकालीन सेवा|व्यावसायिक व्यापार|राजनीतिक प्रचार|सैन्य हमला|पुनर्वास और आपातकालीन सेवा|AEC-4_U4_T4.1|30
10|रेड क्रॉस (Red Cross) संस्था मुख्य रूप से किस कार्य के लिए जानी जाती है?|मानवीय सहायता और स्वास्थ्य सेवा|युद्ध प्रशिक्षण|अंतरराष्ट्रीय व्यापार|खेलकूद आयोजन|मानवीय सहायता और स्वास्थ्य सेवा|AEC-4_U4_T4.1|30
11|वृक्षारोपण अभियान समाज सेवा के किस पहलू का हिस्सा है?|पर्यावरण संरक्षण और सतत विकास|शारीरिक व्यायाम|केवल दिखावा|आर्थिक व्यापार|पर्यावरण संरक्षण और सतत विकास|AEC-4_U4_T4.1|30
12|समाज सेवा में 'सहानुभूति' (Empathy) का क्या अर्थ है?|दूसरों के दुख को उनकी जगह रहकर समझना|दया दिखाना|उपेक्षा करना|दूसरों पर हंसना|दूसरों के दुख को उनकी जगह रहकर समझना|AEC-4_U4_T4.1|30
13|सड़क सुरक्षा जागरूकता अभियान का मुख्य उद्देश्य क्या है?|दुर्घटनाओं में कमी और जीवन रक्षा|चालान काटना|सड़कें चौड़ी करना|गाड़ियों की बिक्री बढ़ाना|दुर्घटनाओं में कमी और जीवन रक्षा|AEC-4_U4_T4.1|30
14|स्वच्छ भारत अभियान में युवाओं की भागीदारी क्या दर्शाती है?|नागरिक उत्तरदायित्व और सामुदायिक सेवा|कानूनी मजबूरी|आर्थिक लाभ|सैनिक प्रशिक्षण|नागरिक उत्तरदायित्व और सामुदायिक सेवा|AEC-4_U4_T4.1|30
15|समाज सेवा में 'गोपनीयता का सिद्धांत' क्यों लागू होता है?|सेवाग्राही के सम्मान और निजी डेटा की सुरक्षा के लिए|प्रचार के लिए|दंड देने के लिए|पुलिस को रिपोर्ट करने के लिए|सेवाग्राही के सम्मान और निजी डेटा की सुरक्षा के लिए|AEC-4_U4_T4.1|30
16|प्रौढ़ शिक्षा (Adult Education) कार्यक्रम का मुख्य लक्ष्य क्या है?|निरक्षरता उन्मूलन और सामाजिक चेतना|स्कूल खोलना|केवल परीक्षा लेना|युवाओं को बाहर भेजना|निरक्षरता उन्मूलन और सामाजिक चेतना|AEC-4_U4_T4.1|30
17|बाल श्रम निवारण हेतु चलाए जाने वाले अभियान किससे संबंधित हैं?|बाल कल्याण एवं अधिकार संरक्षण|व्यापारिक लाभ|सैनिक भर्ती|खेलकूद विकास|बाल कल्याण एवं अधिकार संरक्षण|AEC-4_U4_T4.1|30
18|कुष्ठ रोग या एड्स पीड़ितों के प्रति सामाजिक कलंक मिटाना कैसा कार्य है?|सामाजिक सुधार और जागरूकता|केवल चिकित्सीय कार्य|कानूनी अपराध|प्रशासकीय कार्य|सामाजिक सुधार और जागरूकता|AEC-4_U4_T4.1|30
19|महिला सशक्तिकरण का मुख्य उद्देश्य क्या है?|महिलाओं को आत्मनिर्भर और अधिकार संपन्न बनाना|उन्हें घर तक सीमित रखना|केवल वित्तीय सहायता देना|राजनीतिक चुनाव कराना|महिलाओं को आत्मनिर्भर और अधिकार संपन्न बनाना|AEC-4_U4_T4.1|30
20|स्वैच्छिक रक्तदान शिविर आयोजित करना समाज सेवा का कैसा उदाहरण है?|जीवन रक्षक सामाजिक कार्य|व्यापारिक गतिविधि|व्यक्तिगत मनोरंजन|कानूनी अनिवार्यता|जीवन रक्षक सामाजिक कार्य|AEC-4_U4_T4.1|30
21|सामुदायिक विकास में 'स्वयं सहायता समूह' (SHG) का क्या योगदान है?|आर्थिक आत्मनिर्भरता और बचत को बढ़ावा|केवल सिलाई सीखना|सरकारी नौकरी पाना|इमारत बनाना|आर्थिक आत्मनिर्भरता और बचत को बढ़ावा|AEC-4_U4_T4.1|30
22|समाज सेवा में 'गैर-निर्णयात्मक दृष्टिकोण' का क्या अर्थ है?|बिना किसी पूर्वग्रह के व्यक्ति की मदद करना|फैसला सुनाना|दोष देना|सजा तय करना|बिना किसी पूर्वग्रह के व्यक्ति की मदद करना|AEC-4_U4_T4.1|30
23|आपदा प्रबंधन के मुख्य तीन चरणों में शामिल हैं:|पूर्व-तैयारी, राहत और पुनर्वास|केवल भाग जाना|केवल बजट बनाना|केवल निरीक्षण|पूर्व-तैयारी, राहत और पुनर्वास|AEC-4_U4_T4.1|30
24|एनसीसी कैडेटों के लिए समाज सेवा क्यों आवश्यक है?|चरित्र निर्माण, निस्वार्थ सेवा और नेतृत्व हेतु|केवल अंक पाने हेतु|परेड से बचने के लिए|प्रमाणपत्र खरीदने हेतु|चरित्र निर्माण, निस्वार्थ सेवा और नेतृत्व हेतु|AEC-4_U4_T4.1|30
25|ग्रामीण स्वच्छता अभियान से गाँव में किस समस्या पर रोक लगती है?|जल जनित और संक्रामक बीमारियों पर|खेती पर|रोजगार पर|सड़क निर्माण पर|जल जनित और संक्रामक बीमारियों पर|AEC-4_U4_T4.1|30
26|सामाजिक कुरीतियों (जैसे दहेज, बाल विवाह) के विरुद्ध जन-जागरूकता कौन फैलाता है?|एनसीसी, एनजीओ और युवा संगठन|केवल विदेशी संस्थाएं|केवल सेना|केवल अदालत|एनसीसी, एनजीओ और युवा संगठन|AEC-4_U4_T4.1|30
27|'सर्व शिक्षा अभियान' का मूल उद्देश्य क्या है?|6 से 14 वर्ष के सभी बच्चों को प्राथमिक शिक्षा|केवल कॉलेज शिक्षा|विदेशी शिक्षा|केवल तकनीकी शिक्षा|6 से 14 वर्ष के सभी बच्चों को प्राथमिक शिक्षा|AEC-4_U4_T4.1|30
28|दिव्यांगजनों के लिए 'सुगम्य भारत अभियान' का क्या उद्देश्य है?|बाधा रहित वातावरण और अवसर प्रदान करना|उन्हें अलग करना|केवल पेंशन देना|सरकारी नौकरी बंद करना|बाधा रहित वातावरण और अवसर प्रदान करना|AEC-4_U4_T4.1|30
29|सामुदायिक चेतना का क्या तात्पर्य है?|समुदाय के कल्याण के प्रति नागरिकों की जागरूकता|व्यक्तिगत स्वार्थ|केवल अपने परिवार की चिंता|क्षेत्रीय विवाद|समुदाय के कल्याण के प्रति नागरिकों की जागरूकता|AEC-4_U4_T4.1|30
30|स्वास्थ्य जागरूकता शिविरों में मुख्यतः किस बात पर जोर दिया जाता है?|रोग निवारण और स्वच्छता|दवाइयों की बिक्री|अस्पताल की बुकिंग|व्यायाम से परहेज|रोग निवारण और स्वच्छता|AEC-4_U4_T4.1|30
31|समाज सेवक का प्राथमिक गुण क्या होना चाहिए?|धैर्य, संवेदनशीलता और निस्वार्थ भावना|अहंकार|कठोरता|स्वार्थी सोच|धैर्य, संवेदनशीलता और निस्वार्थ भावना|AEC-4_U4_T4.1|30
32|सामुदायिक विकास योजनाओं के मूल्यांकन का क्या उद्देश्य है?|प्रगति और प्रभाव की जांच करना|काम बंद करना|सजा देना|बजट काटना|प्रगति और प्रभाव की जांच करना|AEC-4_U4_T4.1|30
33|राष्ट्रीय सेवा योजना (NSS) का मुख्य ध्येय वाक्य क्या है?|NOT ME BUT YOU (मैं नहीं आप)|एकता और अनुशासन|जय हिंद|सत्यमेव जयते|NOT ME BUT YOU (मैं नहीं आप)|AEC-4_U4_T4.1|30
34|जल संरक्षण के लिए चलाए जाने वाले अभियान का क्या नाम है?|कैच द रेन (Catch the Rain)|जल भरो योजना|अमृत धारा|नदी रोको|कैच द रेन (Catch the Rain)|AEC-4_U4_T4.1|30
35|वृद्धाश्रमों में कैडेटों द्वारा दी जाने वाली सेवा किस क्षेत्र में आती है?|वरिष्ठ नागरिक कल्याण एवं सेवा|बाल विकास|सैन्य प्रशिक्षण|व्यापारिक लाभ|वरिष्ठ नागरिक कल्याण एवं सेवा|AEC-4_U4_T4.1|30
36|हाशिए पर स्थित वर्गों के अधिकारों की रक्षा करना किसका दायित्व है?|राज्य और समाज दोनों का|केवल विदेशियों का|किसी का नहीं|केवल बैंकों का|राज्य और समाज दोनों का|AEC-4_U4_T4.1|30
37|डिजिटल साक्षरता अभियान से ग्रामीण क्षेत्र में क्या लाभ होता है?|तकनीकी ज्ञान और ऑनलाइन सेवाओं तक पहुँच|इंटरनेट बंद होना|अशिक्षा बढ़ना|केवल टीवी देखना|तकनीकी ज्ञान और ऑनलाइन सेवाओं तक पहुँच|AEC-4_U4_T4.1|30
38|'कैपेसिटी बिल्डिंग' (Capacity Building) का क्या अर्थ है?|समुदाय को अपनी समस्याओं के समाधान हेतु सक्षम बनाना|इमारत की क्षमता बढ़ाना|पैसा इकट्ठा करना|सैन्य बल बढ़ाना|समुदाय को अपनी समस्याओं के समाधान हेतु सक्षम बनाना|AEC-4_U4_T4.1|30
39|आपदा के समय 'फर्स्ट एड' (First Aid) देने का मुख्य उद्देश्य क्या है?|जीवन बचाना और स्थिति बिगड़ने से रोकना|स्थायी इलाज करना|अस्पताल बनाना|रोग पहचानना|जीवन बचाना और स्थिति बिगड़ने से रोकना|AEC-4_U4_T4.1|30
40|पॉलीथिन और प्लास्टिक का उपयोग रोकने के लिए कौन सा अभियान चलाया जाता है?|प्लास्टिक मुक्त अभियान|स्वच्छ जल अभियान|हरित क्रांति|डिजिटल इंडिया|प्लास्टिक मुक्त अभियान|AEC-4_U4_T4.1|30
41|समाज सेवा में 'आत्म-निर्णय का सिद्धांत' क्या दर्शाता है?|सेवाग्राही को स्वयं निर्णय लेने का अधिकार देना|उस पर निर्णय थोपना|उसकी उपेक्षा करना|अदालत भेजना|सेवाग्राही को स्वयं निर्णय लेने का अधिकार देना|AEC-4_U4_T4.1|30
42|सामुदायिक स्वास्थ्य केंद्र (PHC) का मुख्य कार्य क्या है?|प्राथमिक स्वास्थ्य सेवाएं प्रदान करना|केवल बड़े ऑपरेशन|दवा निर्माण|केवल शोध|प्राथमिक स्वास्थ्य सेवाएं प्रदान करना|AEC-4_U4_T4.1|30
43|कुपोषण (Malnutrition) से निपटने के लिए भारत सरकार की प्रमुख योजना कौन सी है?|पोषण अभियान (POSHAN Abhiyaan)|मनरेगा|डिजिटल इंडिया|PMGSY|पोषण अभियान (POSHAN Abhiyaan)|AEC-4_U4_T4.1|30
44|नशा मुक्त भारत अभियान का मुख्य लक्ष्य क्या है?|युवाओं को नशीली दवाओं के दुरुपयोग से बचाना|शराब की बिक्री बढ़ाना|दवाइयों का आयात|केवल जांच करना|युवाओं को नशीली दवाओं के दुरुपयोग से बचाना|AEC-4_U4_T4.1|30
45|एनसीसी में 'CWS' संस्था क्या कार्य करती है?|कैडेटों को छात्रवृत्ति और दुर्घटना राहत देना|हथियार देना|परेड कराना|विदेश भेजना|कैडेटों को छात्रवृत्ति और दुर्घटना राहत देना|AEC-4_U4_T4.1|30
46|स्थानीय संसाधनों का उपयोग कर गाँव का विकास करना क्या कहलाता है?|सतत और स्वदेशी विकास|शहरीकरण|औद्योगीकरण|विदेशी निर्भरता|सतत और स्वदेशी विकास|AEC-4_U4_T4.1|30
