id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|गैर-सरकारी संगठन (NGO) का मुख्य स्वरूप क्या होता है?|गैर-लाभकारी और गैर-राजनीतिक संगठन|व्यावसायिक कंपनी|सरकारी विभाग|सैन्य दल|गैर-लाभकारी और गैर-राजनीतिक संगठन|AEC-4_U4_T4.1.2|30
2|एनजीओ (NGO) का पूर्ण रूप क्या है?|Non-Governmental Organization|National Growth Organization|New Government Office|Non-Gain Organization|Non-Governmental Organization|AEC-4_U4_T4.1.2|30
3|भारत में एनजीओ का पंजीकरण मुख्य रूप से किस अधिनियम के तहत किया जाता है?|सोसाइटी पंजीकरण अधिनियम 1860|कंपनी अधिनियम 2013 केवल|भारतीय सेना अधिनियम 1950|शिक्षा अधिनियम 1948|सोसाइटी पंजीकरण अधिनियम 1860|AEC-4_U4_T4.1.2|30
4|एनजीओ का प्राथमिक उद्देश्य क्या होता है?|सामाजिक कल्याण और जनसेवा|लाभ कमाना|चुनाव लड़ना|सरकारी नीतियां लागू करना|सामाजिक कल्याण और जनसेवा|AEC-4_U4_T4.1.2|30
5|भारत में किसी ट्रस्ट (Trust) के रूप में एनजीओ पंजीकृत कराने के लिए कौन सा अधिनियम लागू होता है?|भारतीय न्यास अधिनियम 1882|सोसाइटी अधिनियम 1900|सहकारी अधिनियम 1912|निगम अधिनियम 1956|भारतीय न्यास अधिनियम 1882|AEC-4_U4_T4.1.2|30
6|कंपनी अधिनियम 2013 की किस धारा के तहत गैर-लाभकारी कंपनियां (NGOs) पंजीकृत होती हैं?|धारा 8|धारा 10|धारा 12|धारा 15|धारा 8|AEC-4_U4_T4.1.2|30
7|विदेशों से वित्तीय सहायता या अनुदान प्राप्त करने के लिए एनजीओ को किस अधिनियम के तहत पंजीकरण कराना अनिवार्य है?|FCRA (विदेशी अंशदान नियमन अधिनियम)|GST अधिनियम|फेमा (FEMA)|आयकर अधिनियम|FCRA (विदेशी अंशदान नियमन अधिनियम)|AEC-4_U4_T4.1.2|30
8|FCRA का पूर्ण रूप क्या है?|Foreign Contribution Regulation Act|Financial Council Rights Act|Foreign Currency Reform Act|Federal Corporate Registration Act|Foreign Contribution Regulation Act|AEC-4_U4_T4.1.2|30
9|एनजीओ को मिलने वाले दान पर कर छूट (Tax Exemption) हेतु किस धारा के तहत पंजीकरण कराया जाता है?|80G और 12A|10B और 15C|50A और 60B|100G|80G और 12A|AEC-4_U4_T4.1.2|30
10|एनजीओ और सरकार के बीच कैसा संबंध होना चाहिए?|पूरक और सहयोगी|विरोधाभासी|प्रतिस्पर्धी|कोई संबंध नहीं|पूरक और सहयोगी|AEC-4_U4_T4.1.2|30
11|नीति आयोग का कौन सा पोर्टल भारत में एनजीओ के पंजीकरण और डेटाबेस के लिए अधिकृत है?|एनजीओ दर्पण (NGO Darpan)|डिजिलॉकर|उमंग portal|ई-श्रम|एनजीओ दर्पण (NGO Darpan)|AEC-4_U4_T4.1.2|30
12|एनजीओ द्वारा समाज में कौन सी भूमिका निभाई जाती है?|जागरूकता फैलाना और जमीनी स्तर पर सेवा|कानून बनाना|कर वसूलना|सैन्य सुरक्षा देना|जागरूकता फैलाना और जमीनी स्तर पर सेवा|AEC-4_U4_T4.1.2|30
13|एनजीओ का कौन सा प्रकार मुख्य रूप से मानव अधिकारों और नीतियों में बदलाव के लिए काम करता है?|एडवोकेसी एनजीओ (Advocacy NGO)|चैरिटेबल एनजीओ|ऑपरेशनल एनजीओ|धार्मिक एनजीओ|एडवोकेसी एनजीओ (Advocacy NGO)|AEC-4_U4_T4.1.2|30
14|ऑपरेशनल एनजीओ (Operational NGOs) का मुख्य कार्य क्या है?|विकास परियोजनाओं और राहत कार्यों को सीधे लागू करना|केवल भाषण देना|केवल शोध करना|सरकारी जांच करना|विकास परियोजनाओं और राहत कार्यों को सीधे लागू करना|AEC-4_U4_T4.1.2|30
15|INGO का पूर्ण रूप क्या है?|International Non-Governmental Organization|Indian Non-Governmental Organization|Internal National Growth Office|Integrated Non-Governmental Option|International Non-Governmental Organization|AEC-4_U4_T4.1.2|30
16|निम्नलिखित में से कौन सा एक प्रसिद्ध अंतरराष्ट्रीय एनजीओ है जो मानवाधिकारों के लिए काम करता है?|एम्नेस्टी इंटरनेशनल (Amnesty International)|विश्व बैंक|आईएमएफ|संयुक्त राष्ट्र संघ|एम्नेस्टी इंटरनेशनल (Amnesty International)|AEC-4_U4_T4.1.2|30
17|पर्यावरण संरक्षण के लिए काम करने वाला अंतरराष्ट्रीय एनजीओ कौन सा है?|ग्रीनपीस (Greenpeace)|यूनिसेफ|रेड क्रॉस|ऑक्सफैम|ग्रीनपीस (Greenpeace)|AEC-4_U4_T4.1.2|30
18|रेड क्रॉस (Red Cross) की मुख्य गतिविधि क्या है?|आपदा राहत और मानवीय सहायता|व्यापारिक प्रोत्साहन|सैन्य प्रशिक्षण|अंतरिक्ष अनुसंधान|आपदा राहत और मानवीय सहायता|AEC-4_U4_T4.1.2|30
19|आपदा प्रबंधन के समय एनजीओ की प्राथमिक भूमिका क्या होती है?|तत्काल राहत, भोजन और पुनर्वास सहायता|सरकारी बजट पास करना|संविधान में संशोधन|जनगणना करना|तत्काल राहत, भोजन और पुनर्वास सहायता|AEC-4_U4_T4.1.2|30
20|एनजीओ के वित्त पोषण (Funding) का मुख्य स्रोत क्या है?|दान, अनुदान और सीएसआर (CSR) फंड|सरकारी कर|शेयर बाजार|सैन्य बजट|दान, अनुदान और सीएसआर (CSR) फंड|AEC-4_U4_T4.1.2|30
21|CSR का पूर्ण रूप क्या है जो कंपनियों को एनजीओ के साथ मिलकर काम करने का अवसर देता है?|Corporate Social Responsibility|Central Social Rights|Company Service Reform|Council for Social Recovery|Corporate Social Responsibility|AEC-4_U4_T4.1.2|30
22|कंपनी अधिनियम 2013 के अनुसार बड़ी कंपनियों को लाभ का कितना प्रतिशत CSR गतिविधियों में खर्च करना अनिवार्य है?|2%|5%|10%|1%|2%|AEC-4_U4_T4.1.2|30
23|ग्रामीण विकास में एनजीओ की क्या भूमिका होती है?|महिला स्वयं सहायता समूहों और स्व-रोजगार को बढ़ावा देना|केवल शहर बनाना|कृषि पर कर लगाना|सड़कें बेचना|महिला स्वयं सहायता समूहों और स्व-रोजगार को बढ़ावा देना|AEC-4_U4_T4.1.2|30
24|एनजीओ द्वारा संचालित 'स्वयं सहायता समूह' (SHG) मुख्य रूप से किसे सशक्त बनाते हैं?|ग्रामीण महिलाओं को|केवल उद्योगपतियों को|सरकारी कर्मचारियों को|विदेशियों को|ग्रामीण महिलाओं को|AEC-4_U4_T4.1.2|30
25|एनजीओ के कार्यसंचालन में 'पारदर्शिता' (Transparency) क्यों आवश्यक है?|जनता और दाताओं का विश्वास बनाए रखने के लिए|सरकारी जांच से बचने के लिए|करों की चोरी के लिए|प्रचार के लिए|जनता और दाताओं का विश्वास बनाए रखने के लिए|AEC-4_U4_T4.1.2|30
26|एनजीओ के सामने सबसे बड़ी प्रशासनिक चुनौती क्या होती है?|वित्तीय संसाधनों की कमी और कोष की अनिश्चितता|अत्यधिक धन होना|सरकारी दबाव का न होना|कर्मचारियों की अधिकता|वित्तीय संसाधनों की कमी और कोष की अनिश्चितता|AEC-4_U4_T4.1.2|30
27|एनजीओ कैडेटों और युवाओं को किस प्रकार जोड़ते हैं?|स्वैच्छिक सेवा और सामाजिक गतिविधियों के माध्यम से|वेतनभोगी नौकरी देकर|सैनिक बनाकर|चुनाव टिकट देकर|स्वैच्छिक सेवा और सामाजिक गतिविधियों के माध्यम से|AEC-4_U4_T4.1.2|30
28|एनजीओ का मुख्य सिद्धांत क्या है?|मानव सेवा और सामाजिक परिवर्तन|सत्ता प्राप्त करना|मुनाफा कमाना|जातिगत राजनीति|मानव सेवा और सामाजिक परिवर्तन|AEC-4_U4_T4.1.2|30
29|चाइल्डलाइन 1098 भारत में बच्चों की सुरक्षा के लिए किस प्रकार की एनजीओ पहल का उदाहरण है?|आपातकालीन सहायता और बाल संरक्षण सेवा|खेलकूद अकादमी|लिखित परीक्षा|स्कूल फीस जमा केंद्र|आपातकालीन सहायता और बाल संरक्षण सेवा|AEC-4_U4_T4.1.2|30
30|भारत में 'प्रथम' (Pratham) नामक प्रसिद्ध एनजीओ किस क्षेत्र में काम करता है?|शिक्षा का स्तर सुधारने में|सड़क निर्माण में|हवाई सेवा में|बैंकिंग में|शिक्षा का स्तर सुधारने में|AEC-4_U4_T4.1.2|30
31|'गूंज' (Goonj) एनजीओ का मुख्य कार्य क्या है?|आपदा राहत और वस्त्र/सामग्री का पुनः उपयोग|सैन्य उपकरण बनाना|कंप्यूटर बेचना|अस्पताल चलाना|आपदा राहत और वस्त्र/सामग्री का पुनः उपयोग|AEC-4_U4_T4.1.2|30
32|एनजीओ द्वारा चलाए जाने वाले 'साक्षरता अभियानों' से समाज को क्या लाभ होता है?|निरक्षरता में कमी और नागरिक जागरूकता|केवल नौकरियां मिलना|बजट खत्म होना|जनसंख्या बढ़ना|निरक्षरता में कमी और नागरिक जागरूकता|AEC-4_U4_T4.1.2|30
33|पर्यावरण संरक्षण में एनजीओ कौन सी गतिविधि करते हैं?|वृक्षारोपण और प्लास्टिक विरोधी अभियान|पेड़ काटना|कारखाने लगाना|खानों की खुदाई|वृक्षारोपण और प्लास्टिक विरोधी अभियान|AEC-4_U4_T4.1.2|30
34|एनजीओ के प्रबंधन के लिए कौन सा निकाय जिम्मेदार होता है?|गवर्निंग बॉडी या मैनेजिंग ट्रस्टी|केवल सरकार|स्थानीय पुलिस|केवल बैंक अधिकारी|गवर्निंग बॉडी या मैनेजिंग ट्रस्टी|AEC-4_U4_T4.1.2|30
35|एनजीओ को हर वर्ष अपनी वित्तीय स्थिति स्पष्ट करने के लिए क्या जमा करना पड़ता है?|अंकेक्षित वित्तीय विवरण (Audited Financial Statement)|केवल वार्षिक खेल रिपोर्ट|समाचार पत्र|कोई विवरण नहीं|अंकेक्षित वित्तीय विवरण (Audited Financial Statement)|AEC-4_U4_T4.1.2|30
