id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|एनसीसी कैडेट का प्राथमिक कर्तव्य क्या है?|केवल वर्दी पहनना|अनुशासन का पालन करना और आज्ञाकारी होना|सिर्फ शिविरों में जाना|राजनीति करना|अनुशासन का पालन करना और आज्ञाकारी होना|AEC-4_U1_T1.2.2|30
2|किसी भी एनसीसी परेड या गतिविधि में कैडेट को कैसे उपस्थित होना चाहिए?|देरी से|समय की पाबंदी (Punctuality) के साथ|जब मन करे तब|बिना वर्दी के|समय की पाबंदी (Punctuality) के साथ|AEC-4_U1_T1.2.2|30
3|वर्दी (Uniform) के संबंध में कैडेट का क्या कर्तव्य है?|गंदी वर्दी पहनना|वर्दी को ठीक से प्रेस करना और साफ रखना|वर्दी को सिर्फ विशेष अवसरों पर पहनना|वर्दी के साथ नागरिक जूते पहनना|वर्दी को ठीक से प्रेस करना और साफ रखना|AEC-4_U1_T1.2.2|30
4|वरिष्ठ अधिकारियों और एएनओ (ANO) के प्रति कैडेट का क्या कर्तव्य है?|उनके आदेशों की अनदेखी करना|तर्क-वितर्क करना|आदेशों का सम्मान और पालन करना|उनसे दूरी बनाए रखना|आदेशों का सम्मान और पालन करना|AEC-4_U1_T1.2.2|30
5|प्रशिक्षण के दौरान कैडेट का व्यवहार कैसा होना चाहिए?|लापरवाह|गंभीर और सीखने के लिए तत्पर|शोर-शराबा करने वाला|सुस्त|गंभीर और सीखने के लिए तत्पर|AEC-4_U1_T1.2.2|30
6|एनसीसी शिविरों (Camps) में रहने के दौरान कैडेट का कर्तव्य क्या है?|शिविर के नियमों का कड़ाई से पालन करना|अपनी मर्जी से बाहर जाना|काम से बचना|देर तक सोना|शिविर के नियमों का कड़ाई से पालन करना|AEC-4_U1_T1.2.2|30
7|राष्ट्रीय प्रतीकों (जैसे राष्ट्रध्वज) के प्रति कैडेट का क्या कर्तव्य है?|अनदेखी करना|पूर्ण सम्मान प्रदर्शित करना|केवल फोटो लेना|कोई विशेष कर्तव्य नहीं|पूर्ण सम्मान प्रदर्शित करना|AEC-4_U1_T1.2.2|30
8|सामाजिक सेवा (Social Service) की गतिविधियों में कैडेट का क्या कर्तव्य है?|सिर्फ उपस्थिति दर्ज कराना|निःस्वार्थ भाव से सक्रिय भागीदारी|काम से जी चुराना|पैसा मांगना|निःस्वार्थ भाव से सक्रिय भागीदारी|AEC-4_U1_T1.2.2|30
9|हथियार प्रशिक्षण (Weapon Training) के समय कैडेट का मुख्य कर्तव्य क्या है?|हथियार से खेलना|सुरक्षा नियमों का सख्ती से पालन|लक्ष्य की परवाह न करना|हथियार को असुरक्षित छोड़ना|सुरक्षा नियमों का सख्ती से पालन|AEC-4_U1_T1.2.2|30
10|अपने साथी कैडेटों के साथ कैसा व्यवहार करना कैडेट का कर्तव्य है?|प्रतिस्पर्धा और ईर्ष्या|सहयोग और टीम भावना|लड़ाई-झगड़ा|अकेले रहना|सहयोग और टीम भावना|AEC-4_U1_T1.2.2|30
11|सार्वजनिक स्थानों पर वर्दी में कैडेट का आचरण कैसा होना चाहिए?|अभद्र और उग्र|गरिमापूर्ण और अनुशासित|आम नागरिक की तरह लापरवाह|दिखावे वाला|गरिमापूर्ण और अनुशासित|AEC-4_U1_T1.2.2|30
12|राष्ट्रीय एकता को बढ़ावा देने में कैडेट का क्या कर्तव्य है?|जातिवाद फैलाना|क्षेत्रवाद को बढ़ावा देना|विविधता का सम्मान और एकता बनाए रखना|गुटबाजी करना|विविधता का सम्मान और एकता बनाए रखना|AEC-4_U1_T1.2.2|30
13|प्रशिक्षण उपकरणों की देखभाल करना किसका कर्तव्य है?|केवल स्टाफ का|प्रत्येक एनसीसी कैडेट का|सरकार का|प्रिंसिपल का|प्रत्येक एनसीसी कैडेट का|AEC-4_U1_T1.2.2|30
14|आपदा के समय (जैसे बाढ़ या भूकंप) कैडेट का क्या कर्तव्य होता है?|सुरक्षित स्थान पर छिपना|नागरिक प्रशासन की सहायता के लिए तैयार रहना|छुट्टी लेना|केवल समाचार देखना|नागरिक प्रशासन की सहायता के लिए तैयार रहना|AEC-4_U1_T1.2.2|30
15|स्वच्छता के प्रति कैडेट का क्या कर्तव्य है?|कूड़ा फैलाना|स्वयं स्वच्छता रखना और दूसरों को प्रेरित करना|स्वच्छता की अनदेखी|केवल दूसरों को आदेश देना|स्वयं स्वच्छता रखना और दूसरों को प्रेरित करना|AEC-4_U1_T1.2.2|30
16|एनसीसी में 'अभिवादन' (Salute) करने का कर्तव्य क्या दर्शाता है?|डर|वरिष्ठ और पद के प्रति सम्मान|समय की बर्बादी|दबाव|वरिष्ठ और पद के प्रति सम्मान|AEC-4_U1_T1.2.2|30
17|क्या कैडेट को अपनी व्यक्तिगत समस्याओं की सूचना एएनओ को देनी चाहिए?|नहीं, कभी नहीं|हाँ, यदि वे प्रशिक्षण को प्रभावित करें|सिर्फ दोस्तों को बताना चाहिए|छिपाना चाहिए|हाँ, यदि वे प्रशिक्षण को प्रभावित करें|AEC-4_U1_T1.2.2|30
18|एनसीसी परेड के दौरान हिलना-डुलना या बात करना क्या है?|सामान्य बात|अनुशासनहीनता और कर्तव्य का उल्लंघन|मजाक|अनुमत (Allowed)|अनुशासनहीनता और कर्तव्य का उल्लंघन|AEC-4_U1_T1.2.2|30
19|पर्यावरण संरक्षण के क्षेत्र में कैडेट का क्या कर्तव्य है?|पेड़ काटना|प्रदूषण फैलाना|वृक्षारोपण और पर्यावरण जागरूकता|पानी की बर्बादी|वृक्षारोपण और पर्यावरण जागरूकता|AEC-4_U1_T1.2.2|30
20|एनसीसी की छवि को समाज में बनाए रखना किसका कर्तव्य है?|केवल महानिदेशक का|प्रत्येक कैडेट का|पुलिस का|केवल शिक्षकों का|प्रत्येक कैडेट का|AEC-4_U1_T1.2.2|30
21|कैडेट को अपनी शारीरिक फिटनेस के प्रति क्या कर्तव्य निभाना चाहिए?|नियमित व्यायाम और स्वस्थ जीवनशैली|आलस्य करना|केवल जंक फूड खाना|सोते रहना|नियमित व्यायाम और स्वस्थ जीवनशैली|AEC-4_U1_T1.2.2|30
22|रक्तदान शिविरों में कैडेट का क्या कर्तव्य है?|डर कर भागना|स्वैच्छिक रक्तदान और जागरूकता फैलाना|विरोध करना|मजाक उड़ाना|स्वैच्छिक रक्तदान और जागरूकता फैलाना|AEC-4_U1_T1.2.2|30
23|कैडेट को ड्रिल (Drill) सीखते समय किस बात का ध्यान रखना चाहिए?|गलत कदम उठाना|एकता और सटीकता (Smartness and Precision)|सुस्ती दिखाना|इधर-उधर देखना|एकता और सटीकता (Smartness and Precision)|AEC-4_U1_T1.2.2|30
24|एनसीसी के लक्ष्यों (Aims) को समझना और लागू करना क्या है?|एक विकल्प|कैडेट का मौलिक कर्तव्य|समय की बर्बादी|केवल थ्योरी परीक्षा के लिए|कैडेट का मौलिक कर्तव्य|AEC-4_U1_T1.2.2|30
25|यदि कोई कैडेट गलती करता है, तो उसका कर्तव्य क्या है?|गलती छिपाना|झूठ बोलना|गलती स्वीकार करना और सुधार करना|दूसरों पर दोष डालना|गलती स्वीकार करना और सुधार करना|AEC-4_U1_T1.2.2|30
26|राष्ट्रीय गान के समय कैडेट का क्या कर्तव्य है?|चलते रहना|बातचीत करना|सावधान (Attention) की स्थिति में खड़े होना|बैठ जाना|सावधान (Attention) की स्थिति में खड़े होना|AEC-4_U1_T1.2.2|30
27|सामुदायिक विकास कार्यक्रमों में कैडेट का क्या कर्तव्य है?|दूरी बनाए रखना|सक्रिय सहभागिता और नेतृत्व|केवल फोटो खिंचवाना|सिर्फ खाना खाना|सक्रिय सहभागिता और नेतृत्व|AEC-4_U1_T1.2.2|30
28|कैडेट का अपने संस्थान (School/College) के प्रति क्या कर्तव्य है?|नियम तोड़ना|एक आदर्श छात्र के रूप में व्यवहार करना|कक्षाओं से गायब रहना|शिक्षकों का अपमान|एक आदर्श छात्र के रूप में व्यवहार करना|AEC-4_U1_T1.2.2|30
29|नेतृत्व गुणों (Leadership Qualities) को विकसित करना कैडेट का कैसा कर्तव्य है?|अनिवार्य नहीं|महत्वपूर्ण कर्तव्य|सिर्फ स्वार्थ के लिए|दूसरों को दबाने के लिए|महत्वपूर्ण कर्तव्य|AEC-4_U1_T1.2.2|30
30|एनसीसी गतिविधियों के लिए सूचना पट (Notice Board) को नियमित रूप से देखना क्या है?|बेकार काम|कैडेट का कर्तव्य ताकि सूचना न छूटे|शिक्षकों का काम|अनिवार्य नहीं|कैडेट का कर्तव्य ताकि सूचना न छूटे|AEC-4_U1_T1.2.2|30
31|धूम्रपान या नशीले पदार्थों के सेवन के संबंध में कैडेट का क्या कर्तव्य है?|सेवन करना|दूरी बनाए रखना और दूसरों को भी रोकना|छिपा कर सेवन करना|केवल दोस्तों के साथ करना|दूरी बनाए रखना और दूसरों को भी रोकना|AEC-4_U1_T1.2.2|30
32|कैडेट को अपनी शब्दावली और भाषा के प्रति क्या कर्तव्य निभाना चाहिए?|गाली-गलौज करना|शिष्ट और विनम्र भाषा का प्रयोग|चिल्लाना|मौन रहना|शिष्ट और विनम्र भाषा का प्रयोग|AEC-4_U1_T1.2.2|30
33|शिविर के दौरान 'ड्यूटी कैडेट' का क्या कर्तव्य होता है?|आराम करना|सौंपे गए विशेष उत्तरदायित्वों को पूरा करना|काम टालना|दूसरे कैडेटों पर रौब झाड़ना|सौंपे गए विशेष उत्तरदायित्वों को पूरा करना|AEC-4_U1_T1.2.2|30
34|एनसीसी ध्वज का सम्मान करना किस श्रेणी का कर्तव्य है?|नैतिक और संगठनात्मक कर्तव्य|कानूनी मजबूरी|कोई कर्तव्य नहीं|दिखावा|नैतिक और संगठनात्मक कर्तव्य|AEC-4_U1_T1.2.2|30
35|कैडेट को किसी भी चुनौती का सामना कैसे करना चाहिए?|डर कर|धैर्य और साहस के साथ|पीछे हट कर|दूसरों के भरोसे|धैर्य और साहस के साथ|AEC-4_U1_T1.2.2|30
36|एनसीसी के आदर्श वाक्य 'एकता और अनुशासन' को जीवन में उतारना क्या है?|केवल एक नारा|कैडेट का सर्वोच्च कर्तव्य|भाषण के लिए शब्द|महत्वहीन|कैडेट का सर्वोच्च कर्तव्य|AEC-4_U1_T1.2.2|30
37|प्रशिक्षण के दौरान ईमानदारी (Integrity) बनाए रखना किसका कर्तव्य है?|अधिकारियों का|प्रत्येक कैडेट का|केवल चोरों का|किसी का नहीं|प्रत्येक कैडेट का|AEC-4_U1_T1.2.2|30
38|साहसिक गतिविधियों (Adventure activities) में भाग लेना कैडेट का कर्तव्य क्यों है?|मौज-मस्ती के लिए|आत्मविश्वास और साहस बढ़ाने के लिए|पैसे के लिए|दबाव के कारण|आत्मविश्वास और साहस बढ़ाने के लिए|AEC-4_U1_T1.2.2|30
39|कैडेट को समय का प्रबंधन (Time Management) कैसे करना चाहिए?|देरी से काम करके|योजनाबद्ध और समय पर कार्य करके|काम कल पर छोड़ कर|समय बर्बाद करके|योजनाबद्ध और समय पर कार्य करके|AEC-4_U1_T1.2.2|30
40|क्या कैडेट को बिना अनुमति के अपनी यूनिट छोड़कर जाना चाहिए?|हाँ|नहीं, यह कर्तव्य का उल्लंघन है|सिर्फ दिन में|यदि काम जरूरी हो|नहीं, यह कर्तव्य का उल्लंघन है|AEC-4_U1_T1.2.2|30
41|कैडेट का अपने कनिष्ठों (Juniors) के प्रति क्या कर्तव्य है?|उन्हें परेशान करना|उनका मार्गदर्शन और सहयोग करना|उनसे काम करवाना|उनकी अनदेखी करना|उनका मार्गदर्शन और सहयोग करना|AEC-4_U1_T1.2.2|30
42|एनसीसी परेड में भाग लेने के लिए शारीरिक रूप से तैयार रहना क्या है?|एक बोझ|एक अनिवार्य कर्तव्य|सिर्फ दिखावा|असंभव|एक अनिवार्य कर्तव्य|AEC-4_U1_T1.2.2|30
