id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|राष्ट्रीय सुरक्षा से क्या तात्पर्य है?|देश की क्षेत्रीय अखंडता, संप्रभुता और नागरिकों की सुरक्षा|केवल सेना का विकास करना|अन्य देशों पर कब्ज़ा करना|केवल व्यापारिक लाभ कमाना|देश की क्षेत्रीय अखंडता, संप्रभुता और नागरिकों की सुरक्षा|AEC-4_U2_T2.2.2|30
2|राष्ट्रीय सुरक्षा के खतरों को मुख्य रूप से किन दो भागों में वर्गीकृत किया जाता है?|आंतरिक और बाहरी खतरे|स्थानीय और वैश्विक खतरे|आर्थिक और सामाजिक खतरे|प्राकृतिक और मानव निर्मित खतरे|आंतरिक और बाहरी खतरे|AEC-4_U2_T2.2.2|30
3|सीमा पार आतंकवाद (Cross-Border Terrorism) किस प्रकार का खतरा है?|बाहरी खतरा|केवल आंतरिक समस्या|सामाजिक सुधार|आर्थिक लाभ|बाहरी खतरा|AEC-4_U2_T2.2.2|30
4|साइबर हमला (Cyber Attack) राष्ट्रीय सुरक्षा के लिए किस प्रकार की नई चुनौती है?|गैर-पारंपरिक खतरा|पारंपरिक सैन्य युद्ध|भौगोलिक विवाद|सांस्कृतिक खतरा|गैर-पारंपरिक खतरा|AEC-4_U2_T2.2.2|30
5|भारत में नक्सलवाद और वामपंथी उग्रवाद (LWE) किस प्रकार का सुरक्षा खतरा है?|आंतरिक सुरक्षा खतरा|बाहरी आक्रमण|अंतरराष्ट्रीय विवाद|व्यापारिक असंतुलन|आंतरिक सुरक्षा खतरा|AEC-4_U2_T2.2.2|30
6|किसी देश द्वारा दूसरे देश की सीमा पर सैन्य जमावड़ा करना कैसा खतरा है?|पारंपरिक बाहरी खतरा|आंतरिक उग्रवाद|साइबर अपराध|सामाजिक खतरा|पारंपरिक बाहरी खतरा|AEC-4_U2_T2.2.2|30
7|समुद्री सुरक्षा (Maritime Security) के सामने मुख्य खतरा क्या है?|समुद्री डकैती और अवैध तस्करी|मत्स्य पालन|नाविक प्रशिक्षण|समुद्री पर्यटन|समुद्री डकैती और अवैध तस्करी|AEC-4_U2_T2.2.2|30
8|फर्जी भारतीय मुद्रा नोट (FICN) का प्रसार राष्ट्रीय सुरक्षा को कैसे प्रभावित करता है?|आर्थिक व्यवस्था को कमजोर करके|सैन्य शक्ति घटाकर|अशिक्षा बढ़ाकर|जनसंख्या बढ़ाकर|आर्थिक व्यवस्था को कमजोर करके|AEC-4_U2_T2.2.2|30
9|ऊर्जा सुरक्षा (Energy Security) का संकट राष्ट्रीय सुरक्षा के लिए क्यों खतरा है?|ऊर्जा आपूर्ति बाधित होने से उद्योग और रक्षा ढांचा ठप हो सकता है|इससे केवल बिजली का बिल बढ़ता है|यह पर्यावरण अनुकूल है|इसका सुरक्षा से कोई संबंध नहीं है|ऊर्जा आपूर्ति बाधित होने से उद्योग और रक्षा ढांचा ठप हो सकता है|AEC-4_U2_T2.2.2|30
10|जैव आतंकवाद (Bioterrorism) में किसका उपयोग किया जाता है?|हानिकारक जीवाणु, विषाणु या जैविक एजेंट|परमाणु बम|साइबर वायरस|ड्रोन हमला|हानिकारक जीवाणु, विषाणु या जैविक एजेंट|AEC-4_U2_T2.2.2|30
11|ड्रग्स और नशीले पदार्थों की अवैध तस्करी (Drug Trafficking) से क्या खतरा है?|युवा पीढ़ी का विनाश और उग्रवाद की फंडिंग|केवल स्वास्थ्य हानि|आर्थिक लाभ|कृषि का विकास|युवा पीढ़ी का विनाश और उग्रवाद की फंडिंग|AEC-4_U2_T2.2.2|30
12|ड्रोन (UAV) का अवैध उपयोग राष्ट्रीय सुरक्षा के लिए क्या चुनौती प्रस्तुत करता है?|सीमा पार से हथियार और नशीले पदार्थों की सप्लाई|यातायात नियंत्रण|मौसम की जानकारी|कृषि छिड़काव|सीमा पार से हथियार और नशीले पदार्थों की सप्लाई|AEC-4_U2_T2.2.2|30
13|आंतरिक सुरक्षा को मजबूत करने की प्राथमिक जिम्मेदारी किसकी है?|गृह मंत्रालय और राज्य पुलिस/केंद्रीय बल|विदेश मंत्रालय|रक्षा मंत्रालय|वित्त मंत्रालय|गृह मंत्रालय और राज्य पुलिस/केंद्रीय बल|AEC-4_U2_T2.2.2|30
14|देश के बाहरी खतरों से रक्षा करने का मुख्य दायित्व किसका है?|रक्षा मंत्रालय और सशस्त्र बल|गृह मंत्रालय|नागरिक सुरक्षा विभाग|स्थानीय पुलिस|रक्षा मंत्रालय और सशस्त्र बल|AEC-4_U2_T2.2.2|30
15|अवैध प्रवासन (Illegal Migration) से सीमावर्ती क्षेत्रों में क्या समस्या पैदा होती है?|जनसांख्यिकीय असंतुलन और संसाधन तनाव|व्यापार में वृद्धि|पर्यटन का विकास|रोजगार के नए अवसर|जनसांख्यिकीय असंतुलन और संसाधन तनाव|AEC-4_U2_T2.2.2|30
16|सूचना युद्ध (Information Warfare) या दुष्प्रचार का क्या उद्देश्य होता है?|जनता में भ्रम फैलाना और मनोबल गिराना|सत्य को बढ़ावा देना|शिक्षा का प्रसार करना|सैन्य बजट बढ़ाना|जनता में भ्रम फैलाना और मनोबल गिराना|AEC-4_U2_T2.2.2|30
17|जल संकट और जलवायु परिवर्तन को सुरक्षा के किस क्षेत्र में रखा जाता है?|गैर-पारंपरिक सुरक्षा खतरा|पारंपरिक सैन्य खतरा|राजनीतिक खतरा|व्यापारिक खतरा|गैर-पारंपरिक सुरक्षा खतरा|AEC-4_U2_T2.2.2|30
18|जासूसी (Espionage) से राष्ट्र को क्या नुकसान पहुँचता है?|गोपनीय सैन्य और रणनीतिक जानकारियों का लीक होना|आर्थिक संवृद्धि|सैन्य अभ्यास में देरी|सांस्कृतिक पतन|गोपनीय सैन्य और रणनीतिक जानकारियों का लीक होना|AEC-4_U2_T2.2.2|30
19|परमाणु प्रसार (Nuclear Proliferation) से वैश्विक और राष्ट्रीय सुरक्षा पर क्या प्रभाव पड़ता है?|परमाणु युद्ध और व्यापक विनाश का खतरा|शांति की गारंटी|आर्थिक विकास|जलवायु में सुधार|परमाणु युद्ध और व्यापक विनाश का खतरा|AEC-4_U2_T2.2.2|30
20|कट्टरपंथ (Radicalization) युवाओं को किस ओर ले जाता है?|हिंसक अतिवाद और आतंकवाद|देशभक्ति|खेलकूद|वैज्ञानिक अनुसंधान|हिंसक अतिवाद और आतंकवाद|AEC-4_U2_T2.2.2|30
21|क्रिटिकल इंफ्रास्ट्रक्चर (जैसे पॉवर ग्रिड, बैंकिंग) पर साइबर हमला क्या कर सकता है?|पूरे देश की व्यवस्था को ठप कर सकता है|केवल कंप्यूटर को धीमा करता है|कोई प्रभाव नहीं डालता|ईमेल सेवा बंद करता है|पूरे देश की व्यवस्था को ठप कर सकता है|AEC-4_U2_T2.2.2|30
22|हथियारों की तस्करी (Arms Smuggling) से किसे बढ़ावा मिलता है?|आंतरिक उग्रवाद और आपराधिक गिरोहों को|कानून व्यवस्था को|वैध व्यापार को|सैन्य शक्ति को|आंतरिक उग्रवाद और आपराधिक गिरोहों को|AEC-4_U2_T2.2.2|30
23|भारत की विशाल समुद्री सीमा (Coastline) की सुरक्षा के लिए कौन मुख्य रूप से जिम्मेदार है?|भारतीय नौसेना और तटरक्षक बल (Coast Guard)|केवल राज्य पुलिस|बीएसएफ|सीआरपीएफ|भारतीय नौसेना और तटरक्षक बल (Coast Guard)|AEC-4_U2_T2.2.2|30
24|अंतरिक्ष युद्ध (Space Warfare) या उपग्रहों को पंगु बनाना किस प्रकार की नई चुनौती है?|तकनीकी और सामरिक सुरक्षा खतरा|भू-राजस्व खतरा|पर्यावरणीय खतरा|सामाजिक खतरा|तकनीकी और सामरिक सुरक्षा खतरा|AEC-4_U2_T2.2.2|30
25|अंतरराष्ट्रीय स्तर पर अलगाववादी गुटों को वित्तीय मदद देना क्या कहलाता है?|टेरर फंडिंग (Terror Funding)|विदेशी निवेश|दान|मानवीय सहायता|टेरर फंडिंग (Terror Funding)|AEC-4_U2_T2.2.2|30
26|भारत का राष्ट्रीय सुरक्षा सलाहकार (NSA) किसे सलाह प्रदान करता है?|भारत के प्रधानमंत्री को|राष्ट्रपति को|गृहमंत्री को|सेना प्रमुख को|भारत के प्रधानमंत्री को|AEC-4_U2_T2.2.2|30
27|RAW (Research and Analysis Wing) का मुख्य कार्य क्या है?|विदेशी खुफिया जानकारी एकत्र करना|आंतरिक पुलिसिंग|सीमा पर गश्त करना|साइबर अपराध रोकना|विदेशी खुफिया जानकारी एकत्र करना|AEC-4_U2_T2.2.2|30
28|IB (Intelligence Bureau) मुख्य रूप से किस प्रकार की खुफिया जानकारी पर काम करती है?|आंतरिक खुफिया जानकारी|विदेशी सैन्य मामले|समुद्री व्यापार|अंतरिक्ष अनुसंधान|आंतरिक खुफिया जानकारी|AEC-4_U2_T2.2.2|30
29|खाद्य सुरक्षा (Food Security) की कमी से देश में क्या संकट आ सकता है?|आंतरिक अशांति और भुखमरी|केवल कीमतें बढ़ना|विदेशी व्यापार में वृद्धि|सैन्य तख्तापलट|आंतरिक अशांति और भुखमरी|AEC-4_U2_T2.2.2|30
30|हाइब्रिड वॉरफेयर (Hybrid Warfare) में किन तरीकों का मिश्रण होता है?|सैन्य, साइबर, आर्थिक और भ्रामक प्रचार का|केवल पारंपरिक युद्ध का|केवल राजनीतिक भाषणों का|केवल आर्थिक प्रतिबंधों का|सैन्य, साइबर, आर्थिक और भ्रामक प्रचार का|AEC-4_U2_T2.2.2|30
31|पूर्वोत्तर राज्यों में उग्रवादी समूहों द्वारा की जाने वाली हिंसा किस प्रकार का खतरा है?|आंतरिक सुरक्षा चुनौती|बाहरी युद्ध|अंतरराष्ट्रीय आर्थिक मंदी|पर्यावरणीय खतरा|आंतरिक सुरक्षा चुनौती|AEC-4_U2_T2.2.2|30
32|सशस्त्र बलों का आधुनिकीकरण (Modernization) न होना सुरक्षा पर क्या प्रभाव डालता है?|सुरक्षा बल नए खतरों से निपटने में पिछड़ सकते हैं|बजट की बचत होती है|कोई प्रभाव नहीं पड़ता|आंतरिक शांति बढ़ती है|सुरक्षा बल नए खतरों से निपटने में पिछड़ सकते हैं|AEC-4_U2_T2.2.2|30
33|राष्ट्रीय सुरक्षा अधिनियम (NSA) का मुख्य उद्देश्य क्या है?|राष्ट्र विरोधी गतिविधियों में शामिल व्यक्तियों को हिरासत में लेना|व्यापारियों पर कर लगाना|चुनाव आयोजित करना|सैन्य अधिकारियों की नियुक्ति करना|राष्ट्र विरोधी गतिविधियों में शामिल व्यक्तियों को हिरासत में लेना|AEC-4_U2_T2.2.2|30
34|अवैध मनी लॉन्ड्रिंग (Money Laundering) का सुरक्षा से क्या संबंध है?|यह धन आतंकवाद और उग्रवाद में इस्तेमाल होता है|यह करों की बचत करता है|यह बैंकों को लाभ पहुँचाता है|इसका सुरक्षा से कोई संबंध नहीं है|यह धन आतंकवाद और उग्रवाद में इस्तेमाल होता है|AEC-4_U2_T2.2.2|30
35|महामारी (Pandemic) जैसी स्वास्थ्य आपातस्थिति सुरक्षा के लिए खतरा क्यों बन सकती है?|यह अर्थव्यवस्था और मानव संसाधन को पंगु बना देती है|यह केवल अस्पतालों की समस्या है|इससे सैन्य क्षमता बढ़ती है|यह केवल एक अस्थायी असुविधा है|यह अर्थव्यवस्था और मानव संसाधन को पंगु बना देती है|AEC-4_U2_T2.2.2|30
36|सीमावर्ती बुनियादी ढांचे (Border Infrastructure) का कमजोर होना किसे बढ़ावा देता है?|घुसपैठ और दुश्मन के अतिक्रमण को|पर्यटन को|स्थानीय व्यापार को|वन संरक्षण को|घुसपैठ और दुश्मन के अतिक्रमण को|AEC-4_U2_T2.2.2|30
37|आंतरिक सुरक्षा खतरों से निपटने में किस बल की प्रमुख भूमिका होती है?|केंद्रीय सशस्त्र पुलिस बल (CAPF)|नौसेना|वायु सेना|तटरक्षक बल|केंद्रीय सशस्त्र पुलिस बल (CAPF)|AEC-4_U2_T2.2.2|30
38|सशस्त्र बलों में एनसीसी कैडेटों की भागीदारी राष्ट्रीय सुरक्षा में कैसे योगदान देती है?|द्वितीय पंक्ति की रक्षा और अनुशासित नागरिक बल तैयार करके|केवल पोस्टर लगाकर|केवल खेलकूद में भाग लेकर|सरकारी दफ्तरों में काम करके|द्वितीय पंक्ति की रक्षा और अनुशासित नागरिक बल तैयार करके|AEC-4_U2_T2.2.2|30
39|सामरिक दृष्टि से महत्वपूर्ण द्वीपों (जैसे अंडमान व निकोबार) की सुरक्षा क्यों आवश्यक है?|समुद्री मार्गों की सुरक्षा और बाहरी आक्रामकता को रोकने के लिए|केवल पर्यटन बढ़ाने के लिए|मछली पकड़ने के लिए|आबादी बसाने के लिए|समुद्री मार्गों की सुरक्षा और बाहरी आक्रामकता को रोकने के लिए|AEC-4_U2_T2.2.2|30
40|डार्क वेब (Dark Web) का उपयोग राष्ट्रीय सुरक्षा के लिए क्यों खतरनाक है?|अवैध हथियारों, ड्रग्स और डेटा की खरीद-बिक्री के लिए|ऑनलाइन पढ़ाई के लिए|कानूनी व्यापार के लिए|सरकारी फाइलों को सहेजने के लिए|अवैध हथियारों, ड्रग्स और डेटा की खरीद-बिक्री के लिए|AEC-4_U2_T2.2.2|30
41|किसी क्षेत्र विशेष में विस्थापन और शरणार्थी संकट (Refugee Crisis) से क्या सुरक्षा समस्या होती है?|स्थानीय संसाधनों पर दबाव और सामाजिक तनाव|आर्थिक प्रगति|पर्यटन में वृद्धि|शिक्षा में सुधार|स्थानीय संसाधनों पर दबाव और सामाजिक तनाव|AEC-4_U2_T2.2.2|30
42|आर्थिक नाकाबंदी (Economic Blockade) का देश पर क्या प्रभाव पड़ता है?|आवश्यक वस्तुओं की आपूर्ति ठप होकर अशांति फैलती है|उत्पादन बढ़ता है|मूल्य घटते हैं|सुरक्षा मजबूत होती है|आवश्यक वस्तुओं की आपूर्ति ठप होकर अशांति फैलती है|AEC-4_U2_T2.2.2|30
43|राष्ट्रीय सुरक्षा को मजबूत करने के लिए देश की जनता में किस भावना का होना अनिवार्य है?|नागरिक चेतना, देशभक्ति और सतर्कता|आलस्य|राजनीतिक उदासीनता|केवल व्यक्तिगत स्वार्थ|नागरिक चेतना, देशभक्ति और सतर्कता|AEC-4_U2_T2.2.2|30
44|फिफ्थ जनरेशन वॉरफेयर (5th Generation Warfare) का मुख्य हथियार क्या है?|सूचना, भ्रामक प्रचार और सांस्कृतिक हेरफेर|केवल तोपें और टैंक|केवल नौसैनिक जहाज|केवल तलवारें|सूचना, भ्रामक प्रचार और सांस्कृतिक हेरफेर|AEC-4_U2_T2.2.2|30
45|महत्वपूर्ण रक्षा प्रौद्योगिकियों में आत्मनिर्भरता (Atmanirbharta) क्यों आवश्यक है?|संकट काल में विदेशी आपूर्ति पर निर्भरता समाप्त करने के लिए|केवल पैसा बचाने के लिए|विदेशी सामानों का बहिष्कार करने के लिए|प्रचार के लिए|संकट काल में विदेशी आपूर्ति पर निर्भरता समाप्त करने के लिए|AEC-4_U2_T2.2.2|30
46|स्थानीय स्तर पर संदिग्ध गतिविधियों की सूचना पुलिस को देना नागरिक का कैसा कर्तव्य है?|राष्ट्रीय सुरक्षा में सहायक कर्तव्य|अनावश्यक हस्तक्षेप|कानूनी मजबूरी|समय की बर्बादी|राष्ट्रीय सुरक्षा में सहायक कर्तव्य|AEC-4_U2_T2.2.2|30
47|सशस्त्र बलों के बीच संयुक्तता (Jointness/Tri-Services Integration) क्यों महत्वपूर्ण है?|खतरों का एकीकृत और प्रभावी जवाब देने के लिए|खर्च बढ़ाने के लिए|अलग-अलग काम करने के लिए|केवल परेड के लिए|खतरों का एकीकृत और प्रभावी जवाब देने के लिए|AEC-4_U2_T2.2.2|30
