id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|एनसीसी कैडेटों के लिए 'A' प्रमाण पत्र धारकों को उच्च शिक्षा और भर्ती में क्या मिलता है?|छूट/बोनस अंक|सीधे प्रधानमंत्री पद|कोई लाभ नहीं|केवल नकद पुरस्कार|छूट/बोनस अंक|AEC-4_U1_T1.2|30
2|सशस्त्र बलों (Armed Forces) में प्रवेश के लिए एनसीसी 'C' प्रमाण पत्र धारकों को क्या विशेष छूट मिलती है?|लिखित परीक्षा में छूट/बोनस अंक|बिना शारीरिक परीक्षा के प्रवेश|सीधे कर्नल की रैंक|उम्र में 20 वर्ष की छूट|लिखित परीक्षा में छूट/बोनस अंक|AEC-4_U1_T1.2|30
3|एनसीसी के किस सर्टिफिकेट में बी ग्रेड या उससे अधिक पाने पर सीडीएस (CDS) की लिखित परीक्षा से छूट मिलती है (NCC Special Entry Scheme)?|'A' सर्टिफिकेट|'B' सर्टिफिकेट|'C' सर्टिफिकेट|'D' सर्टिफिकेट|'C' सर्टिफिकेट|AEC-4_U1_T1.2|30
4|गणतंत्र दिवस शिविर (RDC) में भाग लेने वाले उत्कृष्ट कैडेटों को कौन सा प्रतिष्ठित पुरस्कार प्रदान किया जाता है?|अग्नि चक्र|सर्वश्रेष्ठ कैडेट ट्रॉफी और महानिदेशक प्रशंसा पत्र|परमवीर चक्र|भारत रत्न|सर्वश्रेष्ठ कैडेट ट्रॉफी और महानिदेशक प्रशंसा पत्र|AEC-4_U1_T1.2|30
5|राज्य सरकारों और केंद्र शासित प्रदेशों द्वारा एनसीसी कैडेटों को क्या प्रोत्साहन दिया जाता है?|छात्रवृत्ति और नौकरी में आरक्षण|निःशुल्क हवाई जहाज|पेंशन|निःशुल्क भूमि|छात्रवृत्ति और नौकरी में आरक्षण|AEC-4_U1_T1.2|30
6|एनसीसी कैडेट कल्याण समाज (Cadet Welfare Society - CWS) द्वारा कैडेटों को क्या वित्तीय सहायता दी जाती है?|छात्रवृत्ति और दुर्घटना बीमा|मासिक वेतन|घर बनाने का ऋण|व्यापारिक ऋण|छात्रवृत्ति और दुर्घटना बीमा|AEC-4_U1_T1.2|30
7|एनसीसी 'C' प्रमाण पत्र वाले कैडेटों को भारतीय थल सेना के किस प्रशिक्षण अकादमी में विशेष सीटें आरक्षित होती हैं?|IMA (इंडियन मिलिट्री एकेडमी)|IIT|AIIMS|IIM|IMA (इंडियन मिलिट्री एकेडमी)|AEC-4_U1_T1.2|30
8|एनसीसी 'C' प्रमाण पत्र धारकों के लिए नौसेना और वायु सेना में विशेष प्रवेश योजना को क्या कहा जाता है?|NCC Special Entry Scheme|General Cadet Entry|Civil Entry Scheme|Direct Commission Scheme|NCC Special Entry Scheme|AEC-4_U1_T1.2|30
9|अर्धसैनिक बलों (जैसे BSF, CRPF, CISF) की भर्ती में एनसीसी 'C' प्रमाण पत्र धारकों को कितने प्रतिशत बोनस अंक मिलते हैं?|2%|5%|10%|15%|5%|AEC-4_U1_T1.2|30
10|अर्धसैनिक बलों की भर्ती में एनसीसी 'B' प्रमाण पत्र धारकों को कितने प्रतिशत बोनस अंक दिए जाते हैं?|1%|3%|5%|7%|3%|AEC-4_U1_T1.2|30
