id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|समेकित ग्रामीण विकास कार्यक्रम (IRDP) की शुरुआत भारत में किस वर्ष की गई थी?|1975|1978|1980|1985|1978|AEC-4_U4_T4.2.1|30
2|महात्मा गांधी राष्ट्रीय ग्रामीण रोजगार गारंटी अधिनियम (MGNREGA) किस वर्ष पारित हुआ था?|2003|2005|2008|2010|2005|AEC-4_U4_T4.2.1|30
3|मनरेगा (MGNREGA) के तहत ग्रामीण परिवारों को एक वित्तीय वर्ष में न्यूनतम कितने दिनों के अकुशल मजदूरी रोजगार की गारंटी दी जाती है?|50 दिन|100 दिन|150 दिन|200 दिन|100 दिन|AEC-4_U4_T4.2.1|30
4|राष्ट्रीय ग्रामीण आजीविका मिशन (NRLM) की शुरुआत किस वर्ष की गई थी?|2005|2008|2011|2015|2011|AEC-4_U4_T4.2.1|30
5|NRLM को किस अन्य नाम से भी जाना जाता है?|दीनदयाल अंत्योदय योजना|प्रधानमंत्री आवास योजना|दीनदयाल उपाध्याय ग्रामीण कौशल्या योजना|जन धन योजना|दीनदयाल अंत्योदय योजना|AEC-4_U4_T4.2.1|30
6|प्रधानमंत्री ग्राम सड़क योजना (PMGSY) का शुभारंभ कब हुआ था?|25 दिसंबर 2000|15 अगस्त 2001|26 जनवरी 2002|2 अक्टूबर 2004|25 दिसंबर 2000|AEC-4_U4_T4.2.1|30
7|PMGSY का मुख्य उद्देश्य क्या है?|ग्रामीण क्षेत्रों को सभी मौसमों में चालू रहने वाली सड़कों से जोड़ना|शहरों में फ्लाईओवर बनाना|रेलवे लाइनों का विस्तार|हवाई अड्डों का निर्माण|ग्रामीण क्षेत्रों को सभी मौसमों में चालू रहने वाली सड़कों से जोड़ना|AEC-4_U4_T4.2.1|30
8|इंदिरा आवास योजना (IAY) का पुनर्गठन करके वर्ष 2016 में कौन सी योजना शुरू की गई?|प्रधानमंत्री ग्रामीण आवास योजना|मुख्यमंत्री आवास योजना|दीनदयाल आवास योजना|राजीव गांधी आवास योजना|प्रधानमंत्री ग्रामीण आवास योजना|AEC-4_U4_T4.2.1|30
9|प्रधानमंत्री आवास योजना-ग्रामीण (PMAY-G) का मुख्य उद्देश्य क्या है?|सभी बेघर और कच्चे मकान वाले ग्रामीण परिवारों को पक्का मकान देना|मुफ्त बिजली देना|मुफ्त राशन बांटना|खेती के लिए जमीन देना|सभी बेघर और कच्चे मकान वाले ग्रामीण परिवारों को पक्का मकान देना|AEC-4_U4_T4.2.1|30
10|स्वर्णजयंती ग्राम स्वरोजगार योजना (SGSY) किस वर्ष शुरू की गई थी?|1995|1999|2002|2005|1999|AEC-4_U4_T4.2.1|30
