id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|राष्ट्रीय कैडेट कोर (NCC) की स्थापना भारत में किस वर्ष हुई थी?|1947|1948|1950|1952|1948|AEC-4_U1_T1.1|30
2|एनसीसी का आदर्श वाक्य (Motto) क्या है?|एकता और अनुशासन|सेवा और निष्ठा|अनुशासन और देशभक्ति|एकता और वीरता|एकता और अनुशासन|AEC-4_U1_T1.1|30
3|एनसीसी का मुख्य उद्देश्य युवाओं में किस गुण का विकास करना है?|चरित्र और नेतृत्व|केवल सैन्य रणनीति|व्यापारिक कौशल|राजनीतिक समझ|चरित्र और नेतृत्व|AEC-4_U1_T1.1|30
4|एनसीसी का मुख्यालय (Headquarters) कहाँ स्थित है?|मुंबई|कोलकाता|नई दिल्ली|चेन्नई|नई दिल्ली|AEC-4_U1_T1.1|30
5|एनसीसी का सर्वोच्च अधिकारी कौन होता है?|महानिदेशक (Director General)|ब्रिगेडियर|कर्नल|कमांडर|महानिदेशक (Director General)|AEC-4_U1_T1.1|30
6|एनसीसी में महानिदेशक (DG NCC) किस रैंक का अधिकारी होता है?|मेजर जनरल|लेफ्टिनेंट जनरल|जनरल|कैप्टन|लेफ्टिनेंट General|AEC-4_U1_T1.1|30
7|एनसीसी की कितनी शाखाएं (Wings) होती हैं?|दो|तीन|चार|पांच|तीन|AEC-4_U1_T1.1|30
8|निम्नलिखित में से कौन सी एनसीसी की शाखा नहीं है?|थल सेना शाखा (Army Wing)|नौसेना शाखा (Naval Wing)|वायु सेना शाखा (Air Wing)|अंतरिक्ष शाखा (Space Wing)|अंतरिक्ष शाखा (Space Wing)|AEC-4_U1_T1.1|30
9|एनसीसी दिवस (NCC Day) हर साल कब मनाया जाता है?|नवंबर के चौथे रविवार को|15 अगस्त को|26 जनवरी को|15 दिसंबर को|नवंबर के चौथे रविवार को|AEC-4_U1_T1.1|30
10|एनसीसी के ध्वज में कितने रंग होते हैं?|दो|तीन|चार|पांच|तीन|AEC-4_U1_T1.1|30
11|एनसीसी ध्वज में लाल रंग किस शाखा को दर्शाता है?|थल सेना (Army)|नौसेना (Navy)|वायु सेना (Air Force)|तटरक्षक (Coast Guard)|थल सेना (Army)|AEC-4_U1_T1.1|30
12|एनसीसी ध्वज में गहरा नीला (Dark Blue) रंग किसे दर्शाता है?|थल सेना|नौसेना|वायु सेना|पुलिस|नौसेना|AEC-4_U1_T1.1|30
13|एनसीसी ध्वज में हल्का नीला (Light Blue) रंग किसे दर्शाता है?|थल सेना|नौसेना|वायु सेना|बीएसएफ|वायु सेना|AEC-4_U1_T1.1|30
14|एनसीसी ध्वज के बीच में कमल के कितने फूल होते हैं?|12|15|17|21|17|AEC-4_U1_T1.1|30
15|एनसीसी ध्वज में कमल के फूल क्या दर्शाते हैं?|17 राज्य निदेशालयों (Directorates) को|17 युद्धों को|17 स्वतंत्रता सेनानियों को|17 पुरस्कारों को|17 राज्य निदेशालयों (Directorates) को|AEC-4_U1_T1.1|30
16|एनसीसी का गठन किस समिति की सिफारिशों पर किया गया था?|हृदयनाथ कुंजरू समिति|कोठारी समिति|बलवंत राय समिति|सरकारिया समिति|हृदयनाथ कुंजरू समिति|AEC-4_U1_T1.1|30
17|एनसीसी अधिनियम (NCC Act) संसद द्वारा कब पारित किया गया था?|1946|1948|1952|1965|1948|AEC-4_U1_T1.1|30
18|एनसीसी में जूनियर डिवीजन (JD) किस स्तर के छात्रों के लिए होता है?|स्कूली छात्र (9वीं-10वीं)|कॉलेज छात्र|प्राथमिक छात्र|स्नातकोत्तर छात्र|स्कूली छात्र (9वीं-10वीं)|AEC-4_U1_T1.1|30
19|एनसीसी में सीनियर डिवीजन (SD) किस स्तर के छात्रों के लिए होता है?|स्कूली छात्र|कॉलेज/विश्वविद्यालय छात्र|प्राथमिक छात्र|केवल तकनीकी छात्र|कॉलेज/विश्वविद्यालय छात्र|AEC-4_U1_T1.1|30
20|लड़कियों के लिए जूनियर स्तर के एनसीसी प्रभाग को क्या कहते हैं?|जूनियर विंग (JW)|सीनियर विंग (SW)|गर्ल्स डिवीजन|लेडीज विंग|जूनियर विंग (JW)|AEC-4_U1_T1.1|30
21|लड़कियों के लिए कॉलेज स्तर के एनसीसी प्रभाग को क्या कहते हैं?|जूनियर विंग (JW)|सीनियर विंग (SW)|गर्ल्स प्रभाग|महिला कोर|सीनियर विंग (SW)|AEC-4_U1_T1.1|30
22|एनसीसी कैडेटों का मुख्य लक्ष्य क्या विकसित करना है?|निःस्वार्थ सेवा की भावना|सैनिक बनने की मजबूरी|राजनीतिक पद हासिल करना|धन अर्जित करना|निःस्वार्थ सेवा की भावना|AEC-4_U1_T1.1|30
23|एनसीसी के कितने राज्य निदेशालय (State Directorates) हैं?|12|15|17|20|17|AEC-4_U1_T1.1|30
24|एनसीसी के राज्य निदेशालय का प्रमुख कौन होता है?|उप महानिदेशक (DDG)|कमांडर|कैप्टन|सूबेदार|उप महानिदेशक (DDG)|AEC-4_U1_T1.1|30
25|एनसीसी में ग्रुप का नेतृत्व करने वाले अधिकारी को क्या कहते हैं?|ग्रुप कमांडर|कंपनी कमांडर|बटालियन कमांडर|प्लाटून कमांडर|ग्रुप कमांडर|AEC-4_U1_T1.1|30
26|एनसीसी बटालियन की कमान आमतौर पर किस रैंक के सैन्य अधिकारी के पास होती है?|कर्नल / लेफ्टिनेंट कर्नल|कैप्टन|मेजर|जनरल|कर्नल / लेफ्टिनेंट कर्नल|AEC-4_U1_T1.1|30
27|एनसीसी में ANO का पूर्ण रूप (Full Form) क्या है?|Associate NCC Officer|Assistant NCC Officer|Army NCC Officer|Annual NCC Officer|Associate NCC Officer|AEC-4_U1_T1.1|30
28|एनसीसी में ANO के रूप में कौन कार्य करता है?|स्कूल/कॉलेज के शिक्षक/प्रोफेसर|सैन्य जवान|सिविल पुलिस|छात्र खुद|स्कूल/कॉलेज के शिक्षक/प्रोफेसर|AEC-4_U1_T1.1|30
29|एनसीसी कैडेटों के प्रशिक्षण का मुख्य अंग क्या है?|सैन्य ड्रिल और अनुशासन|कंप्यूटर कोडिंग|व्यापारिक रणनीति|चित्रकारी|सैन्य ड्रिल और अनुशासन|AEC-4_U1_T1.1|30
30|एनसीसी गान "हम सब भारतीय हैं" के रचयिता/गीतकार कौन हैं?|सुदर्शन फ़ाकिर|रवींद्रनाथ टैगोर|बंकिम चंद्र चटर्जी|माखनलाल चतुर्वेदी|सुदर्शन फ़ाकिर|AEC-4_U1_T1.1|30
31|एनसीसी का मुख्य उद्देश्य युवाओं में किस प्रकार की नागरिकता को बढ़ावा देना है?|सचेत और जिम्मेदार नागरिकता|केवल आर्थिक नागरिकता|उग्रवादी विचार|निष्क्रिय नागरिकता|सचेत और जिम्मेदार नागरिकता|AEC-4_U1_T1.1|30
32|सीनियर डिवीजन (SD) के कैडेट्स के लिए एनसीसी प्रशिक्षण अवधि आमतौर पर कितने वर्ष की होती है?|1 वर्ष|3 वर्ष|5 वर्ष|6 वर्ष|3 वर्ष|AEC-4_U1_T1.1|30
