id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|विविधता में एकता (Unity in Diversity) अवधारणा का क्या अर्थ है?|सांस्कृतिक भिन्नताओं के बावजूद राष्ट्र में एकता|सभी धर्मों और भाषाओं को समाप्त करना|एक समान भाषा को अनिवार्य बनाना|केवल एक विशेष समूह को अधिकार देना|सांस्कृतिक भिन्नताओं के बावजूद राष्ट्र में एकता|AEC-4_U2_T2.1.2|30
2|भारत में "विविधता में एकता" (Unity in Diversity) वाक्यांश का प्रयोग पहली बार किसने किया था?|महात्मा गांधी|पंडित जवाहरलाल नेहरू|डॉ. बी. आर. अम्बेडकर|सरदार वल्लभभाई पटेल|पंडित जवाहरलाल नेहरू|AEC-4_U2_T2.1.2|30
3|पंडित जवाहरलाल नेहरू ने अपनी किस पुस्तक में "विविधता में एकता" का उल्लेख किया था?|एन ऑटोबायोग्राफी|डिस्कवरी ऑफ इंडिया (भारत एक खोज)|ग्लिमप्सेज ऑफ वर्ल्ड हिस्ट्री|टुवर्ड फ्रीडम|डिस्कवरी ऑफ इंडिया (भारत एक खोज)|AEC-4_U2_T2.1.2|30
4|भारत की बहुसांस्कृतिक और भौगोलिक विविधता के कारण इसे किस नाम से जाना जाता है?|उपमहाद्वीप|द्वीप समूह|एकल राष्ट्र|नगर राज्य|उपमहाद्वीप|AEC-4_U2_T2.1.2|30
5|भारत में भाषाई विविधता को देखते हुए संविधान की किस अनुसूची में 22 प्रमुख भाषाओं को मान्यता दी गई है?|आठवीं अनुसूची|सातवीं अनुसूची|पांचवीं अनुसूची|दसवीं अनुसूची|आठवीं अनुसूची|AEC-4_U2_T2.1.2|30
6|भारतीय समाज की धार्मिक विविधता में कौन-सी मुख्य विशेषता पाई जाती है?|सर्वधर्म समभाव|एकधार्मिकता|धार्मिक अलगाव|धार्मिक उग्रवाद|सर्वधर्म समभाव|AEC-4_U2_T2.1.2|30
7|विविधता में एकता को बढ़ावा देने वाला प्रमुख संवैधानिक सिद्धांत कौन सा है?|धर्मनिरपेक्षता (Secularism)|सामंतवाद|अधिनायकवाद|एकात्मकता|धर्मनिरपेक्षता (Secularism)|AEC-4_U2_T2.1.2|30
8|भारत के किस भौगोलिक भाग को अपनी अनोखी जनजातीय संस्कृति और विविधता के लिए जाना जाता है?|पूर्वोत्तर भारत (North-East India)|केन्द्रीय भारत|पश्चिम तटीय मैदान|थार मरुस्थल|पूर्वोत्तर भारत (North-East India)|AEC-4_U2_T2.1.2|30
9|विविधता में एकता की भावना को मजबूत करने में राष्ट्रीय त्योहारों (जैसे 15 अगस्त और 26 जनवरी) की क्या भूमिका है?|ये पूरे देश को एक सूत्र में बांधते हैं|ये केवल सरकारी कर्मचारियों के लिए हैं|ये केवल दिल्ली में मनाए जाते हैं|ये आर्थिक नुकसान पहुंचाते हैं|ये पूरे देश को एक सूत्र में बांधते हैं|AEC-4_U2_T2.1.2|30
10|भारत में विविधता में एकता का भौतिक आधार क्या है?|गंगा-यमुना का मैदान और प्राकृतिक सीमाएं|सड़क नेटवर्क|केवल हवाई मार्ग|इंटरनेट कनेक्टिविटी|गंगा-यमुना का मैदान और प्राकृतिक सीमाएं|AEC-4_U2_T2.1.2|30
